Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2003,1,1,0,30,10.5,0,0,0,87.87,8.6,1.3,0
2003,1,1,1,30,10.4,0,0,0,88.63,8.6,1.2000000000000002,7
2003,1,1,2,30,10.4,0,0,0,88.42,8.6,0.9,1
2003,1,1,3,30,10.3,0,0,0,87.74,8.4,0.7000000000000001,7
2003,1,1,4,30,10.200000000000001,0,0,0,87.12,8.200000000000001,0.8,0
2003,1,1,5,30,9.9,0,0,0,88.19,8,1.2000000000000002,0
2003,1,1,6,30,9.4,0,0,0,90.81,8,1.6,0
2003,1,1,7,30,9.4,0,0,0,90.39,7.9,2,1
2003,1,1,8,30,9.9,47,533,139,88.35000000000001,8.1,2.4000000000000004,1
2003,1,1,9,30,10.700000000000001,112,337,219,83.5,8,2.2,3
2003,1,1,10,30,11.600000000000001,74,805,412,76.47,7.6000000000000005,1.6,0
2003,1,1,11,30,12.4,76,852,485,70.58,7.2,0.9,0
2003,1,1,12,30,12.9,75,862,499,67.37,7,0.4,0
2003,1,1,13,30,13.200000000000001,72,842,453,66.12,7,0.4,0
2003,1,1,14,30,13.3,64,790,355,66.03,7.1000000000000005,0.6000000000000001,1
2003,1,1,15,30,13.4,52,665,212,68.95,7.800000000000001,0.7000000000000001,0
2003,1,1,16,30,12.600000000000001,30,75,36,75.51,8.4,0.9,7
