Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2012,1,1,0,30,8.6,0,0,0,72.68,4,4.1000000000000005,0
2012,1,1,1,30,8.1,0,0,0,75.01,3.9000000000000004,4.6000000000000005,0
2012,1,1,2,30,7.7,0,0,0,76.97,3.9000000000000004,4.9,0
2012,1,1,3,30,7.300000000000001,0,0,0,78.84,3.9000000000000004,5.1000000000000005,0
2012,1,1,4,30,6.9,0,0,0,80.66,3.8000000000000003,5.1000000000000005,0
2012,1,1,5,30,6.7,0,0,0,81.60000000000001,3.8000000000000003,5.2,0
2012,1,1,6,30,6.5,0,0,0,82.91,3.8000000000000003,5.2,0
2012,1,1,7,30,7.1000000000000005,0,0,0,79.87,3.9000000000000004,5.5,0
2012,1,1,8,30,8.4,40,631,150,73.99,4,5.6000000000000005,0
2012,1,1,9,30,10.200000000000001,56,810,312,66.57000000000001,4.3,5.1000000000000005,0
2012,1,1,10,30,12.4,64,883,435,59.04,4.6000000000000005,4.1000000000000005,0
2012,1,1,11,30,14.700000000000001,68,915,508,55.43,5.9,2.9000000000000004,0
2012,1,1,12,30,16.5,70,911,518,47.29,5.2,2.4000000000000004,0
2012,1,1,13,30,17.2,67,891,471,43.6,4.7,2.2,0
2012,1,1,14,30,17,61,830,365,45.2,5,2,0
