Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2017,1,1,0,30,9.5,0,0,0,93.43,8.5,4.4,3
2017,1,1,1,30,9.3,0,0,0,92.17,8.1,4.6000000000000005,3
2017,1,1,2,30,9.1,0,0,0,90.49,7.6000000000000005,5,3
2017,1,1,3,30,9,0,0,0,88.8,7.300000000000001,5.2,3
2017,1,1,4,30,8.8,0,0,0,87.53,6.800000000000001,5.2,3
2017,1,1,5,30,8.6,0,0,0,87.54,6.6000000000000005,5.300000000000001,4
2017,1,1,6,30,8.8,0,0,0,86.26,6.6000000000000005,5.300000000000001,4
2017,1,1,7,30,9.5,0,0,0,83.15,6.800000000000001,5.4,4
2017,1,1,8,30,10.200000000000001,65,80,79,81.04,7.1000000000000005,6.1000000000000005,3
2017,1,1,9,30,10.5,120,277,207,77.58,6.7,6.7,2
2017,1,1,10,30,10.600000000000001,133,500,343,73.56,6.1000000000000005,7,2
2017,1,1,11,30,10.8,205,270,334,69.99,5.5,7.2,2
2017,1,1,12,30,10.9,74,910,522,67.98,5.2,7.300000000000001,1
2017,1,1,13,30,10.9,74,875,471,67.57000000000001,5.1000000000000005,7.2,1
2017,1,1,14,30,10.600000000000001,66,818,368,69.36,5.2,7,1
2017,1,1,15,30,10.5,54,686,220,70.21000000000001,5.300000000000001,6.9,1
2017,1,1,16,30,9.4,29,369,60,76.31,5.4,5.300000000000001,1
2017,1,1,17,30,8.9,0,0,0,78.53,5.4,4.7,4
2017,1,1,18,30,8.8,0,0,0,78.51,5.300000000000001,4.4,1
2017,1,1,19,30,8.6,0,0,0,78.67,5.1000000000000005,4.3,4
2017,1,1,20,30,8.4,0,0,0,78.94,5,4.2,4
2017,1,1,21,30,8.200000000000001,0,0,0,79.41,4.800000000000001,3.9000000000000004,4
2017,1,1,22,30,8.1,0,0,0,79.44,4.800000000000001,3.5,4
