Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2015,1,1,0,30,10.600000000000001,0,0,0,77.17,6.800000000000001,2.7,1
2015,1,1,1,30,9.600000000000001,0,0,0,81.09,6.5,2.8000000000000003,3
2015,1,1,2,30,8.3,0,0,0,80.83,5.2,3.2,1
2015,1,1,3,30,7.1000000000000005,0,0,0,80.02,3.9000000000000004,3.5,3
2015,1,1,4,30,6.4,0,0,0,76.04,2.5,3.6,1
2015,1,1,5,30,5.9,0,0,0,72.31,1.3,3.5,1
2015,1,1,6,30,5.800000000000001,0,0,0,68.93,0.5,3.4000000000000004,1
2015,1,1,7,30,6.4,0,0,0,65.03,0.30000000000000004,3.3000000000000003,1
2015,1,1,8,30,7.6000000000000005,35,686,154,64.75,1.4000000000000001,3.4000000000000004,0
2015,1,1,9,30,8.6,47,846,314,58.910000000000004,1,3.4000000000000004,0
2015,1,1,10,30,9.600000000000001,54,917,440,56.120000000000005,1.3,3.3000000000000003,0
2015,1,1,11,30,10.600000000000001,58,948,514,51.370000000000005,1,3.4000000000000004,0
2015,1,1,12,30,11.3,59,953,527,45.15,-0.2,3.5,0
2015,1,1,13,30,11.5,59,931,480,44.230000000000004,-0.30000000000000004,3.6,0
2015,1,1,14,30,11.5,54,876,376,45.43,0.1,3.6,0
2015,1,1,15,30,11.5,44,762,228,48.25,0.9,3.5,0
2015,1,1,16,30,9.9,24,472,64,58.83,2.2,3.1,0
2015,1,1,17,30,9.3,0,0,0,57.36,1.3,3.2,1
2015,1,1,18,30,9.1,0,0,0,56.93,1,3.1,1
2015,1,1,19,30,8.9,0,0,0,56.24,0.7000000000000001,3,1
2015,1,1,20,30,8.8,0,0,0,54.980000000000004,0.2,2.7,1
2015,1,1,21,30,8.8,0,0,0,53.46,-0.1,2.5,1
2015,1,1,22,30,8.700000000000001,0,0,0,53.04,-0.30000000000000004,2.4000000000000004,1
2015,1,1,23,30,8.5,0,0,0,53.83,-0.30000000000000004,2.4000000000000004,1
2015,1,2,0,30,8.3,0,0,0,54.75,-0.30000000000000004,2.4000000000000004,1
2015,1,2,1,30,8.1,0,0,0,55.56,-0.30000000000000004,2.4000000000000004,1
2015,1,2,2,30,7.9,0,0,0,56.1,-0.30000000000000004,2.4000000000000004,0
