Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2009,1,1,0,30,9.600000000000001,0,0,0,97.21000000000001,9.200000000000001,2.6,3
2009,1,1,1,30,9.3,0,0,0,98.53,9.1,2.7,3
2009,1,1,2,30,9,0,0,0,100,9,2.8000000000000003,1
2009,1,1,3,30,8.9,0,0,0,100,8.9,2.7,1
2009,1,1,4,30,8.700000000000001,0,0,0,100,8.700000000000001,2.6,0
2009,1,1,5,30,8.700000000000001,0,0,0,99.66,8.6,2.6,1
2009,1,1,6,30,8.700000000000001,0,0,0,98.4,8.5,2.5,3
2009,1,1,7,30,8.9,0,0,0,95.81,8.3,2.6,3
2009,1,1,8,30,9.1,45,547,140,93.49,8.1,2.8000000000000003,0
2009,1,1,9,30,9.1,62,732,293,92.66,8,3.1,1
2009,1,1,10,30,9.3,69,817,413,91,7.9,3.4000000000000004,1
2009,1,1,11,30,9.700000000000001,75,851,484,87.7,7.800000000000001,3.6,1
2009,1,1,12,30,10.4,72,864,497,81.97,7.5,3.5,1
2009,1,1,13,30,11,65,850,451,78.10000000000001,7.300000000000001,3.2,0
2009,1,1,14,30,11.3,58,794,350,77.02,7.4,2.7,0
2009,1,1,15,30,11.4,46,679,210,76.83,7.5,2.5,0
2009,1,1,16,30,10.3,25,389,58,82.9,7.5,2,0
2009,1,1,17,30,9.600000000000001,0,0,0,86.04,7.4,1.9000000000000001,0
2009,1,1,18,30,9.200000000000001,0,0,0,89.34,7.5,1.9000000000000001,0
2009,1,1,19,30,8.9,0,0,0,92.10000000000001,7.7,1.9000000000000001,0
2009,1,1,20,30,8.700000000000001,0,0,0,94.35000000000001,7.800000000000001,1.9000000000000001,1
2009,1,1,21,30,8.700000000000001,0,0,0,95.81,8.1,1.8,1
2009,1,1,22,30,8.9,0,0,0,95.48,8.200000000000001,1.5,1
2009,1,1,23,30,9.1,0,0,0,95.2,8.4,1.3,1
2009,1,2,0,30,9.3,0,0,0,95.24,8.6,1.4000000000000001,1
2009,1,2,1,30,9.4,0,0,0,96.10000000000001,8.8,1.7000000000000002,1
2009,1,2,2,30,9.600000000000001,0,0,0,96.68,9.1,2.1,1
2009,1,2,3,30,10.100000000000001,0,0,0,95.94,9.5,2.5,4
2009,1,2,4,30,10.600000000000001,0,0,0,97.12,10.200000000000001,2.7,0
2009,1,2,5,30,10.8,0,0,0,100,10.8,2.8000000000000003,1
2009,1,2,6,30,11,0,0,0,100,11,3.2,1
2009,1,2,7,30,11.700000000000001,0,0,0,98.16,11.4,4,3
2009,1,2,8,30,12.4,11,0,11,95.4,11.700000000000001,4.9,4
2009,1,2,9,30,12.700000000000001,22,0,22,94.55,11.8,5.300000000000001,4
2009,1,2,10,30,12.600000000000001,44,0,44,92.78,11.5,5.300000000000001,7
2009,1,2,11,30,12.4,84,0,84,86.4,10.200000000000001,5.6000000000000005,8
2009,1,2,12,30,12.600000000000001,80,0,80,80.99,9.4,6.300000000000001,7
2009,1,2,13,30,12.600000000000001,201,126,258,78.24,8.9,6.9,8
2009,1,2,14,30,12.200000000000001,148,42,163,75.67,8,7.2,4
2009,1,2,15,30,11.9,85,300,159,73.12,7.2,7.300000000000001,7
2009,1,2,16,30,10.4,31,62,36,79.97,7.1000000000000005,6.300000000000001,2
