Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2021,1,1,0,30,9.200000000000001,0,0,0,100,9.200000000000001,3,0
2021,1,1,1,30,9.200000000000001,0,0,0,100,9.200000000000001,2.8000000000000003,0
2021,1,1,2,30,9.4,0,0,0,99.62,9.3,2.5,0
2021,1,1,3,30,9.600000000000001,0,0,0,97.42,9.200000000000001,2,0
2021,1,1,4,30,9.700000000000001,0,0,0,96.02,9.1,1.4000000000000001,0
2021,1,1,5,30,9.600000000000001,0,0,0,96.14,9,0.9,0
2021,1,1,6,30,9.3,0,0,0,97.83,9,1.1,0
2021,1,1,7,30,9.5,10,107,11,96.21000000000001,8.9,1.4000000000000001,0
2021,1,1,8,30,10.4,41,600,145,90.7,8.9,1.5,0
2021,1,1,9,30,11.600000000000001,56,768,299,80.48,8.4,1.1,0
2021,1,1,10,30,12.600000000000001,71,818,415,71.84,7.7,0.9,0
2021,1,1,11,30,13.3,182,391,370,67.65,7.4,1.2000000000000002,4
2021,1,1,12,30,13.4,189,389,380,67.95,7.6000000000000005,1.3,7
2021,1,1,13,30,13.3,173,371,341,69.73,7.9,1.5,7
2021,1,1,14,30,12.9,137,325,257,74.06,8.4,1.8,7
2021,1,1,15,30,12.700000000000001,59,623,210,78.22,9,2,0
2021,1,1,16,30,11.100000000000001,31,293,56,90.46000000000001,9.600000000000001,1.7000000000000002,0
2021,1,1,17,30,10.3,0,0,0,95.56,9.600000000000001,1.8,7
2021,1,1,18,30,10.200000000000001,0,0,0,97.25,9.8,1.8,0
2021,1,1,19,30,10.200000000000001,0,0,0,97.66,9.8,1.8,7
2021,1,1,20,30,10.3,0,0,0,97.73,10,1.8,7
2021,1,1,21,30,10.3,0,0,0,98.18,10,1.8,6
2021,1,1,22,30,10.3,0,0,0,98.39,10.100000000000001,1.8,6
2021,1,1,23,30,10.3,0,0,0,98.48,10.100000000000001,2,6
2021,1,2,0,30,10.3,0,0,0,98.76,10.100000000000001,2.7,7
2021,1,2,1,30,10.200000000000001,0,0,0,99.51,10.100000000000001,3.2,4
2021,1,2,2,30,10.200000000000001,0,0,0,99.62,10.100000000000001,3.1,4
2021,1,2,3,30,10.3,0,0,0,99.22,10.200000000000001,3.1,4
2021,1,2,4,30,10.5,0,0,0,98.22,10.200000000000001,3.3000000000000003,7
2021,1,2,5,30,10.600000000000001,0,0,0,97.47,10.200000000000001,3.5,7
2021,1,2,6,30,10.700000000000001,0,0,0,97.15,10.3,3.4000000000000004,7
2021,1,2,7,30,10.9,3,0,3,96.28,10.3,3,7
2021,1,2,8,30,11.200000000000001,40,1,40,95.23,10.5,2.8000000000000003,6
2021,1,2,9,30,11.600000000000001,104,20,110,93.61,10.600000000000001,3,7
2021,1,2,10,30,12,83,2,84,92.2,10.8,2.7,6
2021,1,2,11,30,12.4,179,24,191,91.72,11.100000000000001,2,8
2021,1,2,12,30,12.700000000000001,151,10,156,91.60000000000001,11.4,1.3,4
2021,1,2,13,30,12.8,121,6,124,91.52,11.5,1,8
2021,1,2,14,30,12.8,98,2,99,91.15,11.4,1,4
2021,1,2,15,30,12.8,50,0,50,90.14,11.200000000000001,0.9,4
2021,1,2,16,30,11.8,24,1,24,95.09,11,1,4
2021,1,2,17,30,11.4,0,0,0,94.37,10.5,1.2000000000000002,7
2021,1,2,18,30,11.100000000000001,0,0,0,93.92,10.200000000000001,1.5,8
2021,1,2,19,30,10.9,0,0,0,92.83,9.8,1.5,8
2021,1,2,20,30,10.8,0,0,0,92.25,9.600000000000001,1.1,7
2021,1,2,21,30,10.700000000000001,0,0,0,92.36,9.5,0.7000000000000001,6
2021,1,2,22,30,10.700000000000001,0,0,0,92.48,9.5,0.5,8
2021,1,2,23,30,10.600000000000001,0,0,0,93.5,9.600000000000001,0.4,7
2021,1,3,0,30,10.5,0,0,0,94.2,9.600000000000001,0.6000000000000001,6
2021,1,3,1,30,10.4,0,0,0,95.06,9.600000000000001,1,6
2021,1,3,2,30,10.3,0,0,0,96.08,9.700000000000001,1.2000000000000002,7
2021,1,3,3,30,10.200000000000001,0,0,0,96.78,9.700000000000001,1.4000000000000001,7
2021,1,3,4,30,10.100000000000001,0,0,0,97.3,9.700000000000001,1.3,7
2021,1,3,5,30,10.100000000000001,0,0,0,97.29,9.700000000000001,1,7
2021,1,3,6,30,10.100000000000001,0,0,0,97.24000000000001,9.700000000000001,1.1,7
2021,1,3,7,30,10.200000000000001,6,0,6,95.82000000000001,9.600000000000001,1.5,7
2021,1,3,8,30,10.700000000000001,54,385,121,92.94,9.600000000000001,1.7000000000000002,0
2021,1,3,9,30,11.5,121,235,195,88.89,9.700000000000001,1.6,7
2021,1,3,10,30,12.100000000000001,171,123,223,87.58,10.100000000000001,1.3,7
2021,1,3,11,30,12.600000000000001,204,117,261,85.63,10.3,1,6
2021,1,3,12,30,12.8,217,134,283,82.86,10,0.8,6
2021,1,3,13,30,12.9,174,362,340,80.75,9.700000000000001,0.7000000000000001,7
2021,1,3,14,30,12.700000000000001,147,270,248,80.68,9.5,0.7000000000000001,7
2021,1,3,15,30,12.5,71,44,82,82.3,9.600000000000001,0.7000000000000001,6
2021,1,3,16,30,11.700000000000001,24,1,24,88.25,9.8,1,7
2021,1,3,17,30,11.200000000000001,0,0,0,91.46000000000001,9.9,1.4000000000000001,7
2021,1,3,18,30,11,0,0,0,90.84,9.600000000000001,2,8
2021,1,3,19,30,10.9,0,0,0,90.72,9.4,2.4000000000000004,7
2021,1,3,20,30,10.8,0,0,0,91.64,9.5,2.6,7
2021,1,3,21,30,10.8,0,0,0,92.63,9.700000000000001,2.6,8
2021,1,3,22,30,10.9,0,0,0,93.92,10,2.5,7
2021,1,3,23,30,10.9,0,0,0,96.2,10.3,2.4000000000000004,7
2021,1,4,0,30,10.8,0,0,0,98.76,10.600000000000001,2.8000000000000003,8
2021,1,4,1,30,10.8,0,0,0,99.55,10.700000000000001,3.6,6
