Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2020,1,1,0,30,10.4,0,0,0,100,10.4,3.5,7
2020,1,1,1,30,10.3,0,0,0,100,10.3,3.4000000000000004,7
2020,1,1,2,30,10.100000000000001,0,0,0,100,10.100000000000001,3.4000000000000004,7
2020,1,1,3,30,10,0,0,0,100,10,3.5,7
2020,1,1,4,30,10,0,0,0,100,10,3.7,7
2020,1,1,5,30,10,0,0,0,100,10,3.8000000000000003,7
2020,1,1,6,30,10.100000000000001,0,0,0,100,10.100000000000001,3.7,7
2020,1,1,7,30,10.700000000000001,2,0,2,97.51,10.3,3.4000000000000004,7
2020,1,1,8,30,11.700000000000001,41,0,41,92.92,10.600000000000001,3.7,4
2020,1,1,9,30,12.600000000000001,99,85,126,90.25,11,4.4,3
2020,1,1,10,30,13.5,88,666,368,89.35000000000001,11.8,4.9,0
2020,1,1,11,30,14.200000000000001,200,202,297,89.11,12.4,5.1000000000000005,7
2020,1,1,12,30,14.700000000000001,206,114,262,88.22,12.8,5.2,7
2020,1,1,13,30,14.8,177,57,203,87.86,12.8,5.300000000000001,7
2020,1,1,14,30,14.600000000000001,67,0,67,88.60000000000001,12.700000000000001,5.4,4
2020,1,1,15,30,14.4,62,2,62,89.42,12.700000000000001,5.300000000000001,4
2020,1,1,16,30,12.8,15,0,15,98.7,12.600000000000001,4.800000000000001,8
2020,1,1,17,30,12.100000000000001,0,0,0,100,12.100000000000001,5,4
2020,1,1,18,30,11.8,0,0,0,100,11.8,5.2,8
2020,1,1,19,30,11.5,0,0,0,100,11.5,5,8
2020,1,1,20,30,11.3,0,0,0,100,11.3,4.800000000000001,7
2020,1,1,21,30,11.200000000000001,0,0,0,100,11.200000000000001,4.800000000000001,0
2020,1,1,22,30,11.100000000000001,0,0,0,100,11.100000000000001,5.1000000000000005,7
2020,1,1,23,30,10.9,0,0,0,100,10.9,5.300000000000001,0
2020,1,2,0,30,10.600000000000001,0,0,0,100,10.600000000000001,5.300000000000001,0
2020,1,2,1,30,10.4,0,0,0,100,10.4,5.2,7
2020,1,2,2,30,10.200000000000001,0,0,0,100,10.200000000000001,5,7
2020,1,2,3,30,10,0,0,0,100,10,4.6000000000000005,3
2020,1,2,4,30,9.8,0,0,0,100,9.8,4.4,0
2020,1,2,5,30,9.700000000000001,0,0,0,100,9.700000000000001,4.2,3
2020,1,2,6,30,9.600000000000001,0,0,0,100,9.600000000000001,4,3
2020,1,2,7,30,10.4,6,0,6,98.32000000000001,10.100000000000001,4.2,7
2020,1,2,8,30,11.5,60,277,108,92.84,10.4,4.6000000000000005,7
2020,1,2,9,30,12.4,85,542,256,88.11,10.5,4.9,7
2020,1,2,10,30,13.100000000000001,107,628,371,83.58,10.4,4.9,7
2020,1,2,11,30,13.700000000000001,65,903,499,79.99,10.3,4.7,0
2020,1,2,12,30,14.100000000000001,64,911,513,77.93,10.3,4.3,0
2020,1,2,13,30,14.5,65,877,463,76.14,10.3,3.8000000000000003,0
2020,1,2,14,30,14.600000000000001,58,838,367,75.27,10.3,3.4000000000000004,0
2020,1,2,15,30,14.5,47,718,222,76.3,10.4,3.2,0
2020,1,2,16,30,12.9,27,426,64,86.56,10.700000000000001,2.4000000000000004,0
2020,1,2,17,30,12.100000000000001,0,0,0,89.71000000000001,10.5,2.5,7
2020,1,2,18,30,11.8,0,0,0,92.56,10.600000000000001,2.6,3
2020,1,2,19,30,11.600000000000001,0,0,0,95.23,10.9,2.5,7
2020,1,2,20,30,11.700000000000001,0,0,0,96.61,11.200000000000001,2.2,3
2020,1,2,21,30,11.8,0,0,0,97.51,11.4,1.8,3
2020,1,2,22,30,11.9,0,0,0,97.67,11.5,1.3,4
2020,1,2,23,30,11.8,0,0,0,98.31,11.5,1,7
2020,1,3,0,30,11.5,0,0,0,99.81,11.5,1.1,7
2020,1,3,1,30,11.3,0,0,0,99.92,11.3,1.4000000000000001,7
2020,1,3,2,30,11,0,0,0,100,11,1.7000000000000002,4
2020,1,3,3,30,10.600000000000001,0,0,0,100,10.600000000000001,2,7
2020,1,3,4,30,10.200000000000001,0,0,0,100,10.200000000000001,2.3000000000000003,7
2020,1,3,5,30,9.600000000000001,0,0,0,100,9.600000000000001,2.7,7
2020,1,3,6,30,9.200000000000001,0,0,0,100,9.200000000000001,3.1,7
2020,1,3,7,30,9.600000000000001,7,0,7,99.83,9.600000000000001,3.4000000000000004,7
