Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2016,1,1,0,30,6.7,0,0,0,68.75,1.4000000000000001,2.8000000000000003,1
2016,1,1,1,30,6.300000000000001,0,0,0,70.65,1.4000000000000001,2.9000000000000004,2
2016,1,1,2,30,5.9,0,0,0,72.63,1.4000000000000001,3.1,2
2016,1,1,3,30,5.5,0,0,0,74.69,1.4000000000000001,3.3000000000000003,1
2016,1,1,4,30,5.1000000000000005,0,0,0,76.7,1.3,3.5,2
2016,1,1,5,30,4.800000000000001,0,0,0,77.72,1.2000000000000002,3.6,2
2016,1,1,6,30,4.6000000000000005,0,0,0,77.9,1.1,3.6,2
2016,1,1,7,30,5.2,0,0,0,74.28,1,3.6,2
2016,1,1,8,30,6.300000000000001,59,269,106,71.3,1.5,3.7,2
2016,1,1,9,30,7.4,60,788,309,65.92,1.4000000000000001,3.8000000000000003,1
2016,1,1,10,30,8.3,68,870,434,64.02,1.9000000000000001,3.7,1
2016,1,1,11,30,9,73,906,508,62.88,2.3000000000000003,3.4000000000000004,1
2016,1,1,12,30,9.5,74,911,521,61.65,2.5,3,1
2016,1,1,13,30,9.9,70,894,474,59.57,2.4000000000000004,2.6,1
2016,1,1,14,30,10.100000000000001,62,840,371,57.76,2.1,2.3000000000000003,1
2016,1,1,15,30,10.100000000000001,56,569,193,57.13,2,2.2,8
2016,1,1,16,30,9.1,30,72,36,64.87,2.8000000000000003,2.1,2
2016,1,1,17,30,8.8,0,0,0,65.12,2.6,2.4000000000000004,8
2016,1,1,18,30,8.700000000000001,0,0,0,67.66,3.1,2.6,8
2016,1,1,19,30,8.5,0,0,0,70.07000000000001,3.4000000000000004,2.6,8
2016,1,1,20,30,8.200000000000001,0,0,0,72.5,3.5,2.5,4
2016,1,1,21,30,8,0,0,0,74.17,3.7,2.5,8
2016,1,1,22,30,7.800000000000001,0,0,0,75.65,3.8000000000000003,2.5,8
2016,1,1,23,30,7.800000000000001,0,0,0,76.71000000000001,4,2.4000000000000004,4
2016,1,2,0,30,7.800000000000001,0,0,0,78.05,4.2,2.4000000000000004,4
2016,1,2,1,30,7.800000000000001,0,0,0,79.33,4.4,2.5,4
2016,1,2,2,30,7.800000000000001,0,0,0,80.56,4.7,2.5,4
2016,1,2,3,30,7.800000000000001,0,0,0,81.5,4.800000000000001,2.6,8
2016,1,2,4,30,7.7,0,0,0,82.76,5,2.8000000000000003,4
2016,1,2,5,30,7.4,0,0,0,84.7,5,3,4
2016,1,2,6,30,7.1000000000000005,0,0,0,86.52,5,3.4000000000000004,4
2016,1,2,7,30,7.6000000000000005,0,0,0,83.37,5,3.7,4
2016,1,2,8,30,8.5,65,65,76,79.79,5.2,3.8000000000000003,4
2016,1,2,9,30,9.4,127,188,187,76.55,5.5,3.8000000000000003,4
2016,1,2,10,30,10.5,168,304,296,74.86,6.2,3.9000000000000004,4
2016,1,2,11,30,11.600000000000001,212,101,261,75.23,7.4,4.3,4
2016,1,2,12,30,12.3,190,24,201,75.97,8.200000000000001,4.6000000000000005,4
2016,1,2,13,30,12.8,194,70,225,75.58,8.6,4.7,4
2016,1,2,14,30,13,147,41,162,75.10000000000001,8.700000000000001,4.5,4
2016,1,2,15,30,13,68,0,68,75.56,8.8,4.3,8
2016,1,2,16,30,11.600000000000001,23,0,23,83.08,8.8,3.4000000000000004,8
2016,1,2,17,30,11,0,0,0,83.69,8.3,3.7,8
2016,1,2,18,30,10.9,0,0,0,82.84,8.1,4.1000000000000005,8
2016,1,2,19,30,10.600000000000001,0,0,0,81.36,7.5,4.4,8
2016,1,2,20,30,10.200000000000001,0,0,0,79.65,6.800000000000001,4.7,8
2016,1,2,21,30,10,0,0,0,78.98,6.5,4.9,8
2016,1,2,22,30,9.9,0,0,0,79.51,6.5,5.1000000000000005,8
2016,1,2,23,30,9.8,0,0,0,79.61,6.4,5.300000000000001,8
2016,1,3,0,30,9.5,0,0,0,80.67,6.300000000000001,5.4,4
2016,1,3,1,30,9.3,0,0,0,81.37,6.300000000000001,5.300000000000001,4
2016,1,3,2,30,9.5,0,0,0,81.79,6.5,5.5,8
2016,1,3,3,30,9.600000000000001,0,0,0,83,6.9,5.800000000000001,8
2016,1,3,4,30,9.700000000000001,0,0,0,84.9,7.300000000000001,6.1000000000000005,8
2016,1,3,5,30,9.600000000000001,0,0,0,89.46000000000001,8,5.7,8
2016,1,3,6,30,9.5,0,0,0,92.94,8.4,4.9,8
2016,1,3,7,30,9.9,0,0,0,91.66,8.6,4.3,8
2016,1,3,8,30,10.8,46,0,46,88.09,8.9,3.9000000000000004,8
2016,1,3,9,30,11.700000000000001,68,0,68,86.41,9.5,3.5,6
2016,1,3,10,30,12.3,149,7,152,86.23,10.100000000000001,3.5,6
2016,1,3,11,30,12.700000000000001,215,122,274,84.08,10.100000000000001,4,8
2016,1,3,12,30,13.100000000000001,212,268,345,81.01,9.9,4.4,8
2016,1,3,13,30,13.600000000000001,195,245,306,78.3,9.9,3.7,8
2016,1,3,14,30,13.9,129,1,129,77.72,10.100000000000001,2.3000000000000003,6
2016,1,3,15,30,13.9,81,0,81,79.8,10.5,1.7000000000000002,8
2016,1,3,16,30,12.9,20,0,20,81.54,9.8,1.4000000000000001,4
2016,1,3,17,30,12.100000000000001,0,0,0,83.61,9.4,1.8,6
2016,1,3,18,30,11.4,0,0,0,84.91,9,2.4000000000000004,8
2016,1,3,19,30,10.9,0,0,0,86.57000000000001,8.700000000000001,2.8000000000000003,8
2016,1,3,20,30,10.5,0,0,0,88,8.6,3.1,8
2016,1,3,21,30,10.3,0,0,0,87.95,8.4,3.3000000000000003,8
2016,1,3,22,30,10.100000000000001,0,0,0,88.37,8.3,3.5,4
2016,1,3,23,30,10.200000000000001,0,0,0,87.78,8.3,3.8000000000000003,8
2016,1,4,0,30,10.3,0,0,0,88.4,8.5,4.2,8
2016,1,4,1,30,10.4,0,0,0,89.07000000000001,8.700000000000001,4.9,8
2016,1,4,2,30,10.600000000000001,0,0,0,89.54,9,5.5,4
2016,1,4,3,30,11.200000000000001,0,0,0,88.68,9.4,5.800000000000001,8
2016,1,4,4,30,11.9,0,0,0,89.43,10.200000000000001,5.800000000000001,8
2016,1,4,5,30,12.3,0,0,0,92.31,11.100000000000001,5.7,8
2016,1,4,6,30,12.3,0,0,0,95.74000000000001,11.600000000000001,5.300000000000001,8
2016,1,4,7,30,12.5,0,0,0,94.61,11.700000000000001,5.1000000000000005,4
2016,1,4,8,30,13.100000000000001,38,607,143,91.32000000000001,11.700000000000001,5.300000000000001,1
2016,1,4,9,30,13.8,116,11,119,86.86,11.600000000000001,5.6000000000000005,4
2016,1,4,10,30,14.3,167,317,301,81.98,11.3,6,8
