Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137344,-,-,-,37.49,-122.42,-8,88,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Dew Point,Wind Speed,Cloud Type
2006,1,1,0,30,11.100000000000001,0,0,0,99.42,11,5.4,0
2006,1,1,1,30,10.9,0,0,0,99.19,10.8,5.6000000000000005,0
2006,1,1,2,30,10.8,0,0,0,97.71000000000001,10.5,5.9,7
2006,1,1,3,30,10.700000000000001,0,0,0,95.56,10,6.4,7
2006,1,1,4,30,11.100000000000001,0,0,0,90.57000000000001,9.600000000000001,7.6000000000000005,7
2006,1,1,5,30,11.8,0,0,0,85.44,9.4,8.8,7
2006,1,1,6,30,12.3,0,0,0,84.94,9.8,9.700000000000001,6
2006,1,1,7,30,12.700000000000001,0,0,0,86.27,10.5,10.8,6
2006,1,1,8,30,13.100000000000001,8,0,8,86.98,11,11.8,6
2006,1,1,9,30,13.4,16,0,16,86.81,11.200000000000001,12.3,6
2006,1,1,10,30,13.5,56,0,56,87.77,11.5,12.3,6
2006,1,1,11,30,13.600000000000001,57,0,57,88.53,11.700000000000001,11.600000000000001,6
2006,1,1,12,30,13.8,45,0,45,88.98,12,11.200000000000001,6
2006,1,1,13,30,14.100000000000001,168,16,175,89.8,12.4,10.4,6
2006,1,1,14,30,14.200000000000001,154,86,186,93.43,13.200000000000001,8.9,7
2006,1,1,15,30,14.3,74,0,74,94.74,13.5,8,7
2006,1,1,16,30,13.600000000000001,10,0,10,97.55,13.200000000000001,5.7,6
2006,1,1,17,30,13,0,0,0,96.92,12.5,4.9,7
